start,stop,speaker
927.0,931.8,SPEAKER_08
932.1,933.4,SPEAKER_01
933.4,936.0,SPEAKER_08
936.0,937.4,SPEAKER_01
937.5,939.1,SPEAKER_08
939.1,939.1,SPEAKER_11
939.7,942.4,SPEAKER_01
942.9,946.2,SPEAKER_11
946.4,947.5,SPEAKER_01
947.5,948.6,SPEAKER_11
948.6,948.7,SPEAKER_08
948.7,949.6,SPEAKER_11
949.8,952.5,SPEAKER_01
953.0,959.3,SPEAKER_01
959.3,961.8,SPEAKER_08
963.0,963.1,SPEAKER_08
971.3,973.5,SPEAKER_01
973.7,977.8,SPEAKER_01
977.5,980.0,SPEAKER_09
980.1,982.0,SPEAKER_01
988.4,989.1,SPEAKER_01
990.6,992.6,SPEAKER_01
995.0,996.0,SPEAKER_11
997.4,998.4,SPEAKER_01
998.8,999.0,SPEAKER_11
999.0,999.1,SPEAKER_08
1000.9,1003.0,SPEAKER_01
1003.4,1004.9,SPEAKER_08
1006.8,1009.0,SPEAKER_08
1009.0,1010.5,SPEAKER_01
1010.9,1012.1,SPEAKER_01
1013.0,1015.3,SPEAKER_01
1015.6,1023.4,SPEAKER_11
1028.9,1033.1,SPEAKER_11
1033.7,1034.9,SPEAKER_11
1035.9,1037.3,SPEAKER_11
1041.1,1046.7,SPEAKER_01
1047.1,1048.3,SPEAKER_01
1048.6,1048.7,SPEAKER_08
1048.7,1055.4,SPEAKER_01
1064.2,1066.0,SPEAKER_11
1066.0,1066.5,SPEAKER_08
1067.0,1067.9,SPEAKER_01
1068.6,1072.4,SPEAKER_08
1072.5,1072.5,SPEAKER_08
1072.5,1073.3,SPEAKER_01
1073.9,1074.3,SPEAKER_08
1074.3,1074.3,SPEAKER_09
1074.3,1074.5,SPEAKER_08
1074.5,1077.5,SPEAKER_09
1077.5,1077.5,SPEAKER_11
1087.7,1088.9,SPEAKER_11
1089.1,1090.1,SPEAKER_11
1090.5,1092.8,SPEAKER_11
1093.1,1095.7,SPEAKER_01
1097.1,1097.6,SPEAKER_01
1100.6,1101.6,SPEAKER_01
1105.0,1107.4,SPEAKER_11
1109.3,1110.7,SPEAKER_11
1110.7,1119.2,SPEAKER_02
1120.5,1123.4,SPEAKER_02
1123.8,1125.2,SPEAKER_02
1126.1,1127.5,SPEAKER_01
1128.0,1132.8,SPEAKER_02
1133.1,1136.5,SPEAKER_02
1139.2,1141.2,SPEAKER_02
1141.7,1143.3,SPEAKER_02
1143.3,1143.4,SPEAKER_01
1143.4,1143.4,SPEAKER_02
1143.4,1143.6,SPEAKER_01
1143.6,1143.6,SPEAKER_02
1143.6,1143.6,SPEAKER_01
1143.6,1143.7,SPEAKER_02
1143.7,1143.8,SPEAKER_01
1143.8,1144.0,SPEAKER_02
1144.0,1144.1,SPEAKER_01
1144.3,1146.3,SPEAKER_12
1147.4,1148.2,SPEAKER_01
1148.2,1148.2,SPEAKER_02
1148.2,1148.4,SPEAKER_01
1148.4,1152.3,SPEAKER_02
1152.6,1155.3,SPEAKER_02
1155.5,1156.9,SPEAKER_01
1166.3,1171.3,SPEAKER_11
1172.1,1174.0,SPEAKER_01
1174.6,1174.7,SPEAKER_01
1174.7,1174.7,SPEAKER_08
1174.7,1174.7,SPEAKER_01
1174.7,1176.7,SPEAKER_08
1176.9,1180.2,SPEAKER_08
1183.6,1184.5,SPEAKER_08
1184.9,1185.5,SPEAKER_01
1186.0,1188.0,SPEAKER_08
1188.4,1189.7,SPEAKER_01
1192.0,1198.0,SPEAKER_08
1199.0,1206.8,SPEAKER_01
1206.8,1206.9,SPEAKER_08
1207.7,1207.7,SPEAKER_01
1207.7,1208.6,SPEAKER_08
1209.0,1212.6,SPEAKER_08
1216.6,1217.4,SPEAKER_11
1218.0,1222.0,SPEAKER_11
1232.4,1232.9,SPEAKER_03
1241.5,1244.2,SPEAKER_02
1244.9,1249.6,SPEAKER_02
1250.8,1251.4,SPEAKER_02
1264.2,1264.6,SPEAKER_03
1274.7,1277.4,SPEAKER_04
1277.7,1285.6,SPEAKER_04
1286.9,1287.8,SPEAKER_04
1288.1,1289.7,SPEAKER_04
1292.4,1292.4,SPEAKER_05
1292.4,1292.4,SPEAKER_07
1292.4,1292.5,SPEAKER_05
1292.5,1292.6,SPEAKER_07
1292.6,1292.8,SPEAKER_05
1292.8,1297.5,SPEAKER_07
1299.5,1304.2,SPEAKER_07
1304.2,1305.4,SPEAKER_06
1305.8,1306.0,SPEAKER_06
1307.0,1311.2,SPEAKER_07
1311.2,1317.1,SPEAKER_06
1317.8,1320.8,SPEAKER_06
1321.8,1322.0,SPEAKER_06
