"start","stop","speaker","Global_ID","file","Speaking_To_Each_Other"
9246.2,9246.3,"SPEAKER_38","G02","2_compressed.wav","G04"
9246.2,9246.3,"SPEAKER_38","G04","3_compressed.wav","G02"
9247.6,9249.4,"SPEAKER_38","G02","2_compressed.wav","G04"
9247.6,9249.4,"SPEAKER_38","G04","3_compressed.wav","G02"
9250.9,9250.9,"SPEAKER_09","G00","1_compressed.wav","G04"
9268.3,9268.8,"SPEAKER_04","G04","3_compressed.wav","G00"
9269.1,9269.2,"SPEAKER_27","G03","1_compressed.wav","G04"
9269.2,9269.3,"SPEAKER_04","G04","3_compressed.wav","G03"
9272.3,9277,"SPEAKER_27","G03","1_compressed.wav","G04"
9492.9,9493,"SPEAKER_08","G00","1_compressed.wav","G03"
9623.1,9625.8,"SPEAKER_23","G02","1_compressed.wav","G00"
9666,9666.7,"SPEAKER_29","G03","1_compressed.wav","G02"
9686.5,9688.2,"SPEAKER_30","G04","3_compressed.wav","G03"
9714.8,9716.8,"SPEAKER_27","G03","1_compressed.wav","G04"
9801.8,9802.5,"SPEAKER_30","G04","3_compressed.wav","G03"
9805.4,9806.5,"SPEAKER_27","G03","1_compressed.wav","G04"
9806.8,9806.9,"SPEAKER_30","G04","3_compressed.wav","G03"
9806.9,9807.4,"SPEAKER_27","G03","1_compressed.wav","G04"
9807.4,9807.6,"SPEAKER_30","G04","3_compressed.wav","G03"
9807.6,9807.6,"SPEAKER_27","G03","1_compressed.wav","G04"
9808.6,9809.5,"SPEAKER_30","G04","3_compressed.wav","G03"
9809.5,9810.4,"SPEAKER_27","G03","1_compressed.wav","G04"
9870.2,9872.4,"SPEAKER_17","G00","2_compressed.wav","G03"
9941.1,9941.2,"SPEAKER_27","G03","1_compressed.wav","G00"
9942.1,9947.5,"SPEAKER_17","G00","2_compressed.wav","G03"
9947.9,9948,"SPEAKER_29","G03","1_compressed.wav","G00"
9980.3,9980.3,"SPEAKER_17","G00","2_compressed.wav","G03"
9997.9,10000,"SPEAKER_27","G03","1_compressed.wav","G00"
10000.4,10000.4,"SPEAKER_17","G00","2_compressed.wav","G03"
10001,10001.3,"SPEAKER_27","G03","1_compressed.wav","G00"
10001.4,10001.6,"SPEAKER_17","G00","2_compressed.wav","G03"
10002.5,10004.1,"SPEAKER_27","G03","1_compressed.wav","G00"
10007.7,10010.8,"SPEAKER_17","G00","2_compressed.wav","G03"
10011.2,10014.3,"SPEAKER_27","G03","1_compressed.wav","G00"
10028.3,10028.3,"SPEAKER_17","G00","2_compressed.wav","G03"
10083.1,10087.7,"SPEAKER_30","G04","3_compressed.wav","G00"
10145.6,10147.1,"SPEAKER_27","G03","1_compressed.wav","G04"
10159.7,10164.2,"SPEAKER_17","G00","2_compressed.wav","G03"
10179.6,10183.1,"SPEAKER_27","G03","1_compressed.wav","G00"
10188.3,10190.7,"SPEAKER_30","G04","3_compressed.wav","G03"
10198,10200.9,"SPEAKER_17","G00","2_compressed.wav","G04"
10201,10202,"SPEAKER_30","G04","3_compressed.wav","G00"
10238.1,10238.1,"SPEAKER_27","G03","1_compressed.wav","G04"
10250.4,10251.5,"SPEAKER_17","G00","2_compressed.wav","G03"
10394.3,10394.3,"SPEAKER_27","G03","1_compressed.wav","G00"
10394.3,10394.3,"SPEAKER_18","G00","2_compressed.wav","G03"
10395.1,10398,"SPEAKER_27","G03","1_compressed.wav","G00"
10398,10399.3,"SPEAKER_18","G00","2_compressed.wav","G03"
10436.1,10436.6,"SPEAKER_30","G04","3_compressed.wav","G00"
10437,10437.2,"SPEAKER_18","G00","2_compressed.wav","G04"
10437.2,10437.4,"SPEAKER_30","G04","3_compressed.wav","G00"
10438,10448,"SPEAKER_18","G00","2_compressed.wav","G04"
10504.3,10504.6,"SPEAKER_30","G04","3_compressed.wav","G00"
10520.1,10521.8,"SPEAKER_18","G00","2_compressed.wav","G04"
10563.3,10572,"SPEAKER_27","G03","1_compressed.wav","G00"
10595.8,10596.5,"SPEAKER_17","G00","2_compressed.wav","G03"
10651.2,10653.6,"SPEAKER_27","G03","1_compressed.wav","G00"
10772,10774.3,"SPEAKER_17","G00","2_compressed.wav","G03"
10798.5,10806,"SPEAKER_27","G03","1_compressed.wav","G00"
10807.2,10811.2,"SPEAKER_17","G00","2_compressed.wav","G03"
11020.3,11020.5,"SPEAKER_23","G02","1_compressed.wav","G00"
11020.5,11020.6,"SPEAKER_19","G00","3_compressed.wav","G02"
11020.6,11020.6,"SPEAKER_23","G02","1_compressed.wav","G00"
11020.6,11020.7,"SPEAKER_19","G00","3_compressed.wav","G02"
11020.7,11023,"SPEAKER_23","G02","1_compressed.wav","G00"
11072.7,11073.8,"SPEAKER_29","G03","1_compressed.wav","G02"
11125.1,11125.5,"SPEAKER_11","G01","2_compressed.wav","G03"
11132.8,11133.1,"SPEAKER_30","G04","3_compressed.wav","G01"
11138.8,11140.8,"SPEAKER_17","G00","2_compressed.wav","G04"
11217.2,11218.5,"SPEAKER_27","G03","1_compressed.wav","G00"
11220,11220.3,"SPEAKER_17","G00","2_compressed.wav","G03"
11220.9,11220.9,"SPEAKER_27","G03","1_compressed.wav","G00"
11220.9,11223.5,"SPEAKER_17","G00","2_compressed.wav","G03"
11226.1,11226.7,"SPEAKER_27","G03","1_compressed.wav","G00"
11240.6,11243.7,"SPEAKER_17","G00","2_compressed.wav","G03"
11383.2,11383.3,"SPEAKER_04","G04","3_compressed.wav","G00"
11594.8,11597.3,"SPEAKER_17","G00","2_compressed.wav","G04"
11597.3,11598.1,"SPEAKER_27","G03","1_compressed.wav","G00"
11604,11604.3,"SPEAKER_17","G00","2_compressed.wav","G03"
11604.3,11604.4,"SPEAKER_27","G03","1_compressed.wav","G00"
11604.4,11604.4,"SPEAKER_17","G00","2_compressed.wav","G03"
11783.4,11790,"SPEAKER_27","G03","1_compressed.wav","G00"
12242.1,12243.8,"SPEAKER_38","G02","2_compressed.wav","G03"
12242.1,12243.8,"SPEAKER_38","G04","3_compressed.wav","G02"
12247.5,12248,"SPEAKER_38","G02","2_compressed.wav","G04"
12247.5,12248,"SPEAKER_38","G04","3_compressed.wav","G02"
12287,12292.6,"SPEAKER_20","G00","3_compressed.wav","G04"
12323.4,12327.1,"SPEAKER_01","G01","1_compressed.wav","G00"
12327.1,12327.5,"SPEAKER_20","G00","3_compressed.wav","G01"
12327.5,12327.6,"SPEAKER_01","G01","1_compressed.wav","G00"
12331,12341.1,"SPEAKER_20","G00","3_compressed.wav","G01"
12417.1,12420.2,"SPEAKER_23","G02","1_compressed.wav","G00"
12561,12561.8,"SPEAKER_27","G03","1_compressed.wav","G02"
12668.6,12668.9,"SPEAKER_30","G04","3_compressed.wav","G03"
12675.8,12675.8,"SPEAKER_27","G03","1_compressed.wav","G04"
13684.2,13686,"SPEAKER_08","G00","1_compressed.wav","G03"
13725.6,13725.6,"SPEAKER_01","G01","1_compressed.wav","G00"
13728.2,13738.4,"SPEAKER_20","G00","3_compressed.wav","G01"
13814.8,13823.9,"SPEAKER_23","G02","1_compressed.wav","G00"
13877.2,13884.4,"SPEAKER_27","G03","1_compressed.wav","G02"
14185.5,14186.2,"SPEAKER_38","G02","2_compressed.wav","G03"
14185.5,14186.2,"SPEAKER_38","G04","3_compressed.wav","G02"
14186.3,14187.1,"SPEAKER_38","G02","2_compressed.wav","G04"
14186.3,14187.1,"SPEAKER_38","G04","3_compressed.wav","G02"
14187.5,14189.8,"SPEAKER_38","G02","2_compressed.wav","G04"
14187.5,14189.8,"SPEAKER_38","G04","3_compressed.wav","G02"
14191.8,14194.5,"SPEAKER_38","G02","2_compressed.wav","G04"
14199.4,14202.2,"SPEAKER_38","G02","2_compressed.wav","G04"
14202.6,14204.1,"SPEAKER_38","G02","2_compressed.wav","G04"
14202.6,14204.1,"SPEAKER_38","G04","3_compressed.wav","G02"
14218.1,14221.1,"SPEAKER_38","G02","2_compressed.wav","G04"
14222.3,14223.4,"SPEAKER_38","G02","2_compressed.wav","G04"
14222.3,14223.4,"SPEAKER_38","G04","3_compressed.wav","G02"
14226.7,14229.3,"SPEAKER_38","G02","2_compressed.wav","G04"
14241.8,14245.8,"SPEAKER_27","G03","1_compressed.wav","G04"
14246.1,14250.3,"SPEAKER_38","G02","2_compressed.wav","G03"
14255.1,14262.1,"SPEAKER_38","G02","2_compressed.wav","G04"
14263.1,14265.5,"SPEAKER_38","G02","2_compressed.wav","G04"
14263.1,14265.5,"SPEAKER_38","G04","3_compressed.wav","G02"
14266.1,14270.9,"SPEAKER_38","G02","2_compressed.wav","G04"
14272.4,14273.7,"SPEAKER_38","G02","2_compressed.wav","G04"
14272.4,14273.7,"SPEAKER_38","G04","3_compressed.wav","G02"
14277.2,14279.5,"SPEAKER_38","G02","2_compressed.wav","G04"
14277.2,14279.5,"SPEAKER_38","G04","3_compressed.wav","G02"
14283.1,14284,"SPEAKER_38","G02","2_compressed.wav","G04"
14283.1,14284,"SPEAKER_38","G04","3_compressed.wav","G02"
14288.8,14290.4,"SPEAKER_38","G02","2_compressed.wav","G04"
14288.8,14290.4,"SPEAKER_38","G04","3_compressed.wav","G02"
14291.1,14294.5,"SPEAKER_38","G02","2_compressed.wav","G04"
14295.3,14299.3,"SPEAKER_27","G03","1_compressed.wav","G04"
14299.6,14306.7,"SPEAKER_38","G02","2_compressed.wav","G03"
14319,14319.5,"SPEAKER_27","G03","1_compressed.wav","G04"
14410.3,14411.4,"SPEAKER_38","G02","2_compressed.wav","G03"
14410.3,14411.4,"SPEAKER_38","G04","3_compressed.wav","G02"
14411.7,14413.2,"SPEAKER_38","G02","2_compressed.wav","G04"
14411.7,14413.2,"SPEAKER_38","G04","3_compressed.wav","G02"
14414,14416.6,"SPEAKER_38","G02","2_compressed.wav","G04"
14417.9,14420.2,"SPEAKER_38","G02","2_compressed.wav","G04"
14417.9,14420.2,"SPEAKER_38","G04","3_compressed.wav","G02"
14420.8,14423.7,"SPEAKER_38","G02","2_compressed.wav","G04"
14423.8,14425.4,"SPEAKER_27","G03","1_compressed.wav","G04"
14425.4,14426.4,"SPEAKER_38","G02","2_compressed.wav","G03"
14425.4,14426.4,"SPEAKER_38","G04","3_compressed.wav","G02"
14427.8,14429.2,"SPEAKER_38","G02","2_compressed.wav","G04"
14427.8,14429.2,"SPEAKER_38","G04","3_compressed.wav","G02"
14429.5,14429.8,"SPEAKER_38","G02","2_compressed.wav","G04"
14429.5,14429.8,"SPEAKER_38","G04","3_compressed.wav","G02"
14430.3,14434.3,"SPEAKER_27","G03","1_compressed.wav","G04"
14459.6,14465.4,"SPEAKER_38","G02","2_compressed.wav","G03"
14465.5,14465.5,"SPEAKER_38","G02","2_compressed.wav","G04"
14465.5,14465.5,"SPEAKER_38","G04","3_compressed.wav","G02"
14466.7,14471.5,"SPEAKER_38","G02","2_compressed.wav","G04"
14471.5,14479.4,"SPEAKER_38","G02","2_compressed.wav","G04"
14479.4,14479.6,"SPEAKER_27","G03","1_compressed.wav","G04"
14479.6,14479.6,"SPEAKER_38","G02","2_compressed.wav","G03"
14479.6,14479.6,"SPEAKER_38","G04","3_compressed.wav","G02"
14479.6,14481,"SPEAKER_27","G03","1_compressed.wav","G04"
14481,14486.8,"SPEAKER_38","G02","2_compressed.wav","G03"
14508,14509.1,"SPEAKER_29","G03","1_compressed.wav","G04"
14509.2,14510.8,"SPEAKER_38","G02","2_compressed.wav","G03"
14509.2,14510.8,"SPEAKER_38","G04","3_compressed.wav","G02"
14513,14515.6,"SPEAKER_38","G02","2_compressed.wav","G04"
14517.4,14517.8,"SPEAKER_38","G02","2_compressed.wav","G04"
14517.4,14517.8,"SPEAKER_38","G04","3_compressed.wav","G02"
14519.1,14520.5,"SPEAKER_38","G02","2_compressed.wav","G04"
14519.1,14520.5,"SPEAKER_38","G04","3_compressed.wav","G02"
14526,14529.2,"SPEAKER_27","G03","1_compressed.wav","G04"
14548.9,14552.7,"SPEAKER_38","G02","2_compressed.wav","G03"
14553.4,14553.5,"SPEAKER_27","G03","1_compressed.wav","G04"
14573.3,14581,"SPEAKER_38","G02","2_compressed.wav","G03"
14582.1,14586.5,"SPEAKER_27","G03","1_compressed.wav","G04"
14586.7,14589.3,"SPEAKER_38","G02","2_compressed.wav","G03"
14606.1,14612.2,"SPEAKER_27","G03","1_compressed.wav","G04"
14770.8,14771.8,"SPEAKER_38","G02","2_compressed.wav","G03"
14770.8,14771.8,"SPEAKER_38","G04","3_compressed.wav","G02"
14771.8,14772.1,"SPEAKER_27","G03","1_compressed.wav","G04"
14778.9,14787.3,"SPEAKER_38","G02","2_compressed.wav","G03"
14789.4,14790.8,"SPEAKER_38","G02","2_compressed.wav","G04"
14789.4,14790.8,"SPEAKER_38","G04","3_compressed.wav","G02"
14792.3,14795.5,"SPEAKER_38","G02","2_compressed.wav","G04"
14795.9,14797,"SPEAKER_38","G02","2_compressed.wav","G04"
14795.9,14797,"SPEAKER_38","G04","3_compressed.wav","G02"
14797.1,14798.6,"SPEAKER_38","G02","2_compressed.wav","G04"
14797.1,14798.6,"SPEAKER_38","G04","3_compressed.wav","G02"
14799.2,14800.8,"SPEAKER_38","G02","2_compressed.wav","G04"
14799.2,14800.8,"SPEAKER_38","G04","3_compressed.wav","G02"
14833.6,14841.4,"SPEAKER_27","G03","1_compressed.wav","G04"
14908.9,14913.2,"SPEAKER_38","G02","2_compressed.wav","G03"
14916.3,14919.6,"SPEAKER_38","G02","2_compressed.wav","G04"
14920.1,14920.1,"SPEAKER_38","G02","2_compressed.wav","G04"
14920.1,14920.1,"SPEAKER_38","G04","3_compressed.wav","G02"
14920.4,14921.4,"SPEAKER_38","G02","2_compressed.wav","G04"
14920.4,14921.4,"SPEAKER_38","G04","3_compressed.wav","G02"
14921.5,14921.6,"SPEAKER_38","G02","2_compressed.wav","G04"
14921.5,14921.6,"SPEAKER_38","G04","3_compressed.wav","G02"
14922.4,14922.5,"SPEAKER_38","G02","2_compressed.wav","G04"
14922.4,14922.5,"SPEAKER_38","G04","3_compressed.wav","G02"
14922.6,14923,"SPEAKER_38","G02","2_compressed.wav","G04"
14922.6,14923,"SPEAKER_38","G04","3_compressed.wav","G02"
14923,14923,"SPEAKER_38","G02","2_compressed.wav","G04"
14923,14923,"SPEAKER_38","G04","3_compressed.wav","G02"
14923.7,14923.9,"SPEAKER_38","G02","2_compressed.wav","G04"
14923.7,14923.9,"SPEAKER_38","G04","3_compressed.wav","G02"
14982,14982,"SPEAKER_27","G03","1_compressed.wav","G04"
15083.7,15089.3,"SPEAKER_20","G00","3_compressed.wav","G03"
15090.5,15091.2,"SPEAKER_01","G01","1_compressed.wav","G00"
15091.2,15096.8,"SPEAKER_20","G00","3_compressed.wav","G01"
15213.9,15217,"SPEAKER_23","G02","1_compressed.wav","G00"
15293,15293.3,"SPEAKER_17","G00","2_compressed.wav","G02"
15328,15328.9,"SPEAKER_27","G03","1_compressed.wav","G00"
15328.9,15329,"SPEAKER_17","G00","2_compressed.wav","G03"
15415.6,15417.9,"SPEAKER_04","G04","3_compressed.wav","G00"
15434,15434,"SPEAKER_27","G03","1_compressed.wav","G04"
15443.7,15444.4,"SPEAKER_30","G04","3_compressed.wav","G03"
15459,15460.5,"SPEAKER_27","G03","1_compressed.wav","G04"
15515.7,15516,"SPEAKER_04","G04","3_compressed.wav","G03"
15542,15544.4,"SPEAKER_17","G00","2_compressed.wav","G04"
15602,15603.1,"SPEAKER_27","G03","1_compressed.wav","G00"
15653.5,15658.7,"SPEAKER_38","G02","2_compressed.wav","G03"
15659,15661.8,"SPEAKER_27","G03","1_compressed.wav","G04"
15720.1,15723.1,"SPEAKER_38","G02","2_compressed.wav","G03"
15724,15726.1,"SPEAKER_38","G02","2_compressed.wav","G04"
15724,15726.1,"SPEAKER_38","G04","3_compressed.wav","G02"
15726.1,15727.5,"SPEAKER_27","G03","1_compressed.wav","G04"
15775.4,15777.9,"SPEAKER_17","G00","2_compressed.wav","G03"
15858.3,15860.1,"SPEAKER_27","G03","1_compressed.wav","G00"
15876.3,15876.8,"SPEAKER_38","G02","2_compressed.wav","G03"
15876.3,15876.8,"SPEAKER_38","G04","3_compressed.wav","G02"
15877.5,15880.3,"SPEAKER_27","G03","1_compressed.wav","G04"
15880.3,15884.3,"SPEAKER_38","G02","2_compressed.wav","G03"
15884.7,15908.6,"SPEAKER_27","G03","1_compressed.wav","G04"
15998,16001.9,"SPEAKER_17","G00","2_compressed.wav","G03"
16128.7,16132.1,"SPEAKER_27","G03","1_compressed.wav","G00"
16479.5,16479.5,"SPEAKER_08","G00","1_compressed.wav","G03"
16609.9,16619,"SPEAKER_23","G02","1_compressed.wav","G00"
16661.4,16662.7,"SPEAKER_17","G00","2_compressed.wav","G02"
16729.6,16729.8,"SPEAKER_01","G01","1_compressed.wav","G00"
16764.2,16768.2,"SPEAKER_27","G03","1_compressed.wav","G01"
16831,16831.2,"SPEAKER_09","G00","1_compressed.wav","G03"
16831.9,16832.7,"SPEAKER_27","G03","1_compressed.wav","G00"
16832.7,16832.7,"SPEAKER_09","G00","1_compressed.wav","G03"
16909,16909.4,"SPEAKER_04","G04","3_compressed.wav","G00"
16948.7,16948.9,"SPEAKER_27","G03","1_compressed.wav","G04"
16969,16969.3,"SPEAKER_17","G00","2_compressed.wav","G03"
23.4,24.7,"SPEAKER_23","G02","1_compressed.wav","G04"
38.2,38.3,"SPEAKER_04","G04","3_compressed.wav","G02"
104.3,109.3,"SPEAKER_38","G02","2_compressed.wav","G04"
110.5,114,"SPEAKER_38","G02","2_compressed.wav","G04"
115.4,116,"SPEAKER_38","G02","2_compressed.wav","G04"
115.4,116,"SPEAKER_38","G04","3_compressed.wav","G02"
116,116.3,"SPEAKER_08","G00","1_compressed.wav","G04"
123.8,127.3,"SPEAKER_30","G04","3_compressed.wav","G00"
284.9,285,"SPEAKER_08","G00","1_compressed.wav","G04"
299.8,305.4,"SPEAKER_30","G04","3_compressed.wav","G00"
309.5,312.1,"SPEAKER_08","G00","1_compressed.wav","G04"
330.4,330.9,"SPEAKER_30","G04","3_compressed.wav","G00"
402,402.9,"SPEAKER_38","G02","2_compressed.wav","G04"
402,402.9,"SPEAKER_38","G04","3_compressed.wav","G02"
404.5,404.9,"SPEAKER_38","G02","2_compressed.wav","G04"
404.5,404.9,"SPEAKER_38","G04","3_compressed.wav","G02"
411,413.9,"SPEAKER_27","G03","1_compressed.wav","G04"
412,413.6,"SPEAKER_38","G02","2_compressed.wav","G03"
412,413.6,"SPEAKER_38","G04","3_compressed.wav","G02"
414.8,415.2,"SPEAKER_27","G03","1_compressed.wav","G04"
415.2,415.5,"SPEAKER_38","G02","2_compressed.wav","G03"
415.2,415.5,"SPEAKER_38","G04","3_compressed.wav","G02"
416.8,418.7,"SPEAKER_27","G03","1_compressed.wav","G04"
424.5,426.7,"SPEAKER_30","G04","3_compressed.wav","G03"
486.2,486.7,"SPEAKER_38","G02","2_compressed.wav","G04"
486.2,486.7,"SPEAKER_38","G04","3_compressed.wav","G02"
486.8,488,"SPEAKER_38","G02","2_compressed.wav","G04"
486.8,488,"SPEAKER_38","G04","3_compressed.wav","G02"
523.1,525,"SPEAKER_27","G03","1_compressed.wav","G04"
534.3,535.4,"SPEAKER_09","G00","1_compressed.wav","G03"
536,536.4,"SPEAKER_30","G04","3_compressed.wav","G00"
636.3,639.3,"SPEAKER_27","G03","1_compressed.wav","G04"
639.6,640.4,"SPEAKER_38","G02","2_compressed.wav","G03"
639.6,640.4,"SPEAKER_38","G04","3_compressed.wav","G02"
640.1,643.3,"SPEAKER_27","G03","1_compressed.wav","G04"
653.1,653.4,"SPEAKER_09","G00","1_compressed.wav","G03"
679.6,685.4,"SPEAKER_30","G04","3_compressed.wav","G00"
725.5,729.2,"SPEAKER_01","G01","1_compressed.wav","G04"
739.9,743.5,"SPEAKER_30","G04","3_compressed.wav","G01"
814.3,815.9,"SPEAKER_01","G01","1_compressed.wav","G04"
816.8,824.9,"SPEAKER_30","G04","3_compressed.wav","G01"
832.1,832.2,"SPEAKER_08","G00","1_compressed.wav","G04"
1005.6,1008.4,"SPEAKER_01","G01","1_compressed.wav","G00"
1067.3,1070.9,"SPEAKER_30","G04","3_compressed.wav","G01"
1088.5,1089.5,"SPEAKER_18","G00","2_compressed.wav","G04"
1104.4,1109.2,"SPEAKER_27","G03","1_compressed.wav","G00"
1130.9,1131.2,"SPEAKER_38","G02","2_compressed.wav","G03"
1130.9,1131.2,"SPEAKER_38","G04","3_compressed.wav","G02"
1172.5,1173.5,"SPEAKER_08","G00","1_compressed.wav","G04"
1173.5,1179.7,"SPEAKER_30","G04","3_compressed.wav","G00"
1208,1208.6,"SPEAKER_01","G01","1_compressed.wav","G04"
1224.8,1229.6,"SPEAKER_30","G04","3_compressed.wav","G01"
1230,1233.3,"SPEAKER_27","G03","1_compressed.wav","G04"
1239,1245.8,"SPEAKER_30","G04","3_compressed.wav","G03"
1321.3,1321.7,"SPEAKER_38","G02","2_compressed.wav","G04"
1321.3,1321.7,"SPEAKER_38","G04","3_compressed.wav","G02"
1335.5,1338.4,"SPEAKER_09","G00","1_compressed.wav","G04"
1428,1430.1,"SPEAKER_30","G04","3_compressed.wav","G00"
1523.2,1523.2,"SPEAKER_38","G02","2_compressed.wav","G04"
1523.2,1523.2,"SPEAKER_38","G04","3_compressed.wav","G02"
1539,1539,"SPEAKER_38","G02","2_compressed.wav","G04"
1539,1539,"SPEAKER_38","G04","3_compressed.wav","G02"
1541.6,1541.6,"SPEAKER_38","G02","2_compressed.wav","G04"
1541.6,1541.6,"SPEAKER_38","G04","3_compressed.wav","G02"
1569.1,1571.2,"SPEAKER_27","G03","1_compressed.wav","G04"
1631.7,1631.8,"SPEAKER_30","G04","3_compressed.wav","G03"
1635.4,1635.5,"SPEAKER_01","G01","1_compressed.wav","G04"
1635.5,1635.9,"SPEAKER_30","G04","3_compressed.wav","G01"
1868.6,1871.9,"SPEAKER_08","G00","1_compressed.wav","G04"
1936.1,1936.3,"SPEAKER_30","G04","3_compressed.wav","G00"
1948.3,1952.6,"SPEAKER_09","G00","1_compressed.wav","G04"
1961,1961,"SPEAKER_27","G03","1_compressed.wav","G00"
1986.1,1986.9,"SPEAKER_09","G00","1_compressed.wav","G03"
2005.5,2006.1,"SPEAKER_38","G02","2_compressed.wav","G00"
2005.5,2006.1,"SPEAKER_38","G04","3_compressed.wav","G02"
2057.4,2059.9,"SPEAKER_09","G00","1_compressed.wav","G04"
2060.8,2062,"SPEAKER_30","G04","3_compressed.wav","G00"
2064.9,2065,"SPEAKER_09","G00","1_compressed.wav","G04"
2092.8,2093.8,"SPEAKER_27","G03","1_compressed.wav","G00"
2096.2,2099.1,"SPEAKER_30","G04","3_compressed.wav","G03"
2109.4,2109.4,"SPEAKER_27","G03","1_compressed.wav","G04"
2109.4,2112.1,"SPEAKER_30","G04","3_compressed.wav","G03"
2120.4,2120.9,"SPEAKER_27","G03","1_compressed.wav","G04"
2139.6,2142.1,"SPEAKER_30","G04","3_compressed.wav","G03"
2272.2,2277.8,"SPEAKER_17","G00","2_compressed.wav","G04"
2475.2,2475.3,"SPEAKER_38","G02","2_compressed.wav","G00"
2475.2,2475.3,"SPEAKER_38","G04","3_compressed.wav","G02"
2475.3,2475.7,"SPEAKER_29","G03","1_compressed.wav","G04"
2496.9,2499,"SPEAKER_30","G04","3_compressed.wav","G03"
2508.1,2508.7,"SPEAKER_09","G00","1_compressed.wav","G04"
2511.1,2518.1,"SPEAKER_30","G04","3_compressed.wav","G00"
2527,2530.5,"SPEAKER_27","G03","1_compressed.wav","G04"
2530.9,2540.1,"SPEAKER_30","G04","3_compressed.wav","G03"
2608,2608.1,"SPEAKER_38","G02","2_compressed.wav","G04"
2608,2608.1,"SPEAKER_38","G04","3_compressed.wav","G02"
2608.1,2608.1,"SPEAKER_38","G02","2_compressed.wav","G04"
2608.1,2608.1,"SPEAKER_38","G04","3_compressed.wav","G02"
2608.2,2608.3,"SPEAKER_38","G02","2_compressed.wav","G04"
2608.2,2608.3,"SPEAKER_38","G04","3_compressed.wav","G02"
2612,2616.7,"SPEAKER_38","G02","2_compressed.wav","G04"
2639.9,2640,"SPEAKER_38","G02","2_compressed.wav","G04"
2639.9,2640,"SPEAKER_38","G04","3_compressed.wav","G02"
2640,2640.6,"SPEAKER_38","G02","2_compressed.wav","G04"
2640,2640.6,"SPEAKER_38","G04","3_compressed.wav","G02"
2780.3,2784.7,"SPEAKER_27","G03","1_compressed.wav","G04"
2822.8,2829.9,"SPEAKER_30","G04","3_compressed.wav","G03"
2835.3,2835.3,"SPEAKER_01","G01","1_compressed.wav","G04"
2835.3,2835.3,"SPEAKER_27","G03","1_compressed.wav","G01"
2835.3,2836,"SPEAKER_01","G01","1_compressed.wav","G03"
2836,2836.8,"SPEAKER_27","G03","1_compressed.wav","G01"
2836.8,2836.8,"SPEAKER_01","G01","1_compressed.wav","G03"
2836.8,2836.8,"SPEAKER_27","G03","1_compressed.wav","G01"
3147.9,3148.2,"SPEAKER_20","G00","3_compressed.wav","G03"
3150.1,3150.2,"SPEAKER_38","G02","2_compressed.wav","G00"
3150.1,3150.2,"SPEAKER_38","G04","3_compressed.wav","G02"
3155.2,3155.4,"SPEAKER_38","G02","2_compressed.wav","G04"
3155.2,3155.4,"SPEAKER_38","G04","3_compressed.wav","G02"
3157.2,3157.3,"SPEAKER_27","G03","1_compressed.wav","G04"
3285.1,3286.9,"SPEAKER_08","G00","1_compressed.wav","G03"
3291.7,3291.8,"SPEAKER_38","G02","2_compressed.wav","G04"
3291.7,3291.8,"SPEAKER_38","G04","3_compressed.wav","G02"
3294,3294.1,"SPEAKER_08","G00","1_compressed.wav","G04"
3325.8,3325.8,"SPEAKER_38","G02","2_compressed.wav","G00"
3325.8,3325.8,"SPEAKER_38","G04","3_compressed.wav","G02"
3325.9,3326.1,"SPEAKER_38","G02","2_compressed.wav","G04"
3325.9,3326.1,"SPEAKER_38","G04","3_compressed.wav","G02"
3360,3360.4,"SPEAKER_29","G03","1_compressed.wav","G04"
3394.3,3394.3,"SPEAKER_30","G04","3_compressed.wav","G03"
3394.3,3396.9,"SPEAKER_09","G00","1_compressed.wav","G04"
3441.2,3441.5,"SPEAKER_20","G00","3_compressed.wav","G04"
3454.1,3456.2,"SPEAKER_30","G04","3_compressed.wav","G00"
3455.3,3455.4,"SPEAKER_20","G00","3_compressed.wav","G04"
3460.5,3466.5,"SPEAKER_30","G04","3_compressed.wav","G00"
3467.8,3471.6,"SPEAKER_20","G00","3_compressed.wav","G04"
3472.2,3475.2,"SPEAKER_30","G04","3_compressed.wav","G00"
3476,3476.1,"SPEAKER_20","G00","3_compressed.wav","G04"
